Latitude,Longitude,Make,Model,AmateurBuilt,PurposeOfFlight,WeatherCondition,EventMonth,InjuryBool,OccurredNearAirport,EventHour
61.493331,-151.906387,MAULE,OTHER,0,PERS,VMC,8,0,0,9
64.279998,-148.11,CHAMPION,7GCBC,0,PERS,VMC,8,0,0,18
61.188056,-142.616104,PIPER,PA 12,0,PERS,VMC,8,0,0,11
61.17889,-149.958328,CESSNA,180,0,PERS,VMC,8,1,1,17
61.036945,-149.045272,PIPER,OTHER,0,PERS,VMC,8,1,0,15
65.907775,-161.926391,DOUGLAS,OTHER,0,Unknown,VMC,8,0,1,13
60.589443,-152.157501,DOUGLAS,OTHER,0,BUS,VMC,7,0,1,16
63.329444,-142.95195,PIPER,PA18,0,PERS,VMC,7,0,1,13
62.4775,-153.519729,CESSNA,182,0,PERS,VMC,7,0,0,19
61.687778,-151.40083,PIPER,OTHER,0,PERS,VMC,7,1,1,15
59.469165,-151.48916,DE HAVILLAND,BEAVER DHC 2,0,Unknown,VMC,7,1,0,9
55.30107,-131.65202,PIPER,OTHER,0,PERS,Unknown,7,1,1,13
62.319442,-150.113327,CESSNA,180,0,PERS,VMC,7,0,1,8
61.616943,-149.32167,PIPER,OTHER,0,PERS,Unknown,7,0,1,16
60.776668,-161.8386,CESSNA,208,0,Unknown,VMC,7,1,1,14
59.443889,-151.705001,PIPER,OTHER,0,PERS,VMC,7,0,1,18
62.630001,-149.830001,PIPER,PA18,0,PERS,VMC,7,0,0,14
61.481945,-149.743896,CESSNA,180,0,PERS,VMC,6,0,1,10
62.072223,-151.729446,PIPER,PA 12,0,PERS,VMC,6,0,0,10
55.351943,-132.491943,DE HAVILLAND,DHC-2,0,Unknown,VMC,6,0,1,8
59.941665,-148.664443,HELIO,OTHER,0,PERS,VMC,6,1,0,14
61.341388,-148.355834,OTHER,OTHER,1,PERS,VMC,6,0,0,17
61.929851,-151.729095,CESSNA,170,0,PERS,VMC,6,0,0,5
64.93,-148.839996,PIPER,PA18,0,INST,VMC,6,0,0,14
55.920196,-159.489166,PIPER,PA18,0,PERS,VMC,6,0,0,17
60.811943,-150.00666,HELIO,OTHER,0,PERS,VMC,6,0,0,21
65.337219,-146.726104,AERONCA,OTHER,0,PERS,VMC,6,0,0,18
60.320278,-150.597229,MAULE,OTHER,0,PERS,VMC,6,0,1,9
62.154998,-145.454437,CESSNA,185,0,PERS,VMC,6,0,1,15
60.792221,-161.764724,BELL,OTHER,0,EXLD,VMC,6,0,0,13
59.039722,-158.457504,CESSNA,170,0,PERS,VMC,6,0,0,13
64.36,-147.36,MAULE,OTHER,0,PERS,VMC,5,0,1,18
61.575832,-149.53166,OTHER,OTHER,1,PERS,VMC,5,1,1,14
63.001945,-156.367218,CESSNA,180,0,PERS,VMC,5,0,1,16
60.910556,-147.77082,CESSNA,A185,0,PERS,VMC,5,1,0,12
55.131668,-131.57055,DE HAVILLAND,DHC 2,0,Unknown,VMC,5,1,1,14
55.425556,-131.505,DE HAVILLAND,DHC-2,0,,VMC,5,1,0,11
60.524723,-150.996383,STINSON,108,0,PERS,VMC,5,0,1,14
62.961112,-141.928054,CESSNA,A185,0,POSI,VMC,5,0,1,13
61.128612,-142.415283,DE HAVILLAND,DHC2,0,PERS,VMC,5,0,1,15
60.77861,-161.837219,OTHER,OTHER,0,Unknown,VMC,5,0,1,19
61.599166,-149.450561,CESSNA,172,0,INST,VMC,4,0,0,18
58.491111,-134.455001,AEROSPATIALE,AS350,0,Unknown,VMC,4,0,0,16
65.925834,-164.61138,CESSNA,A185,0,PUBF,IMC,4,1,0,8
60.299999,-149.149993,PIPER,PA22,0,PERS,VMC,4,0,0,14
61.033332,-161.13333,PIPER,PA-32-300,0,Unknown,VMC,4,0,0,15
67.21389,-149.810562,AEROSPATIALE,AS350,0,OWRK,VMC,3,0,0,13
60.863887,-162.273895,PIPER,OTHER,0,Unknown,Unknown,3,0,1,8
62.333057,-150.078613,CESSNA,150,0,INST,VMC,3,0,1,14
62.110279,-152.16777,CESSNA,172,0,PERS,Unknown,3,1,0,17
61.798053,-149.503326,CHAMPION,8GCBC,0,PERS,VMC,3,0,0,12
61.774166,-147.123336,AIRBUS,OTHER,0,Unknown,VMC,2,0,0,14
62.786109,-154.753616,PIPER,OTHER,0,PERS,VMC,1,0,0,15
61.215831,-149.84027,PIPER,PA22,0,INST,VMC,1,0,1,11
60.903331,-150.1636,PIPER,PA-22-150,0,PERS,VMC,1,1,1,9
56.308887,-158.53582,PIPER,OTHER,0,OWRK,VMC,1,0,1,13
61.537498,-149.85028,CESSNA,A185,0,PERS,VMC,12,0,0,18
59.878887,-147.747772,CESSNA,172,0,PERS,VMC,11,1,0,12
61.215831,-149.841949,CESSNA,172,0,PERS,VMC,11,0,1,8
61.859443,-150.126113,PIPER,PA 12,0,PERS,VMC,11,1,1,15
61.251667,-149.963882,CESSNA,207,0,POSI,VMC,10,0,1,11
64.771667,-147.246673,OTHER,OTHER,0,PERS,VMC,10,1,1,14
63.772777,-171.734725,BEECH,OTHER,0,Unknown,IMC,10,0,1,14
64.610557,-144.616943,PIPER,PA18,0,PERS,VMC,9,0,0,12
58.595275,-137.594451,OTHER,AS350,0,PERS,VMC,9,1,0,9
64.760559,-148.596389,CESSNA,A185,0,PERS,VMC,9,0,0,14
61.235279,-149.943054,CESSNA,182,0,PERS,VMC,9,1,1,18
62.072776,-153.184722,CESSNA,U206,0,Unknown,VMC,9,1,0,9
59.189998,-155.149993,DE HAVILLAND,OTHER,0,OWRK,VMC,9,1,0,17
63.900276,-147.733337,PIPER,PA-12-150,0,PERS,Unknown,9,1,0,15
62.569999,-162.850006,PIPER,PA18,0,PERS,VMC,9,0,0,19
59.325,-155.900833,DE HAVILLAND,DHC 2,0,BUS,VMC,9,1,0,14
60.940834,-151.960556,PIPER,PA18,0,PERS,VMC,9,0,0,10
61.781387,-150.043334,CESSNA,U206,0,INST,VMC,9,1,1,22
62.300277,-142.53334,CUB CRAFTERS INC,OTHER,0,OWRK,VMC,9,0,0,15
62.452777,-148.68695,PIPER,PA 12,0,PERS,VMC,9,0,0,15
55.968887,-132.423049,PIPER,OTHER,0,PERS,VMC,9,0,0,12
59.566112,-139.740829,CESSNA,180,0,PERS,VMC,9,0,1,12
57.997222,-154.996383,CESSNA,172,0,PERS,VMC,9,0,0,13
62.095554,-148.212219,PIPER,PA18,0,PERS,VMC,8,0,0,17
60.284442,-152.453338,ROBINSON,R44,0,Unknown,VMC,8,0,0,16
61.657501,-149.459716,PIPER,PA18,0,PERS,VMC,8,1,1,13
69.263885,-141.72332,CESSNA,A185F,0,PERS,VMC,8,0,0,17
62.7975,-152.930831,PIPER,PA18,0,BUS,VMC,8,0,0,7
61.79,-156.588058,PIPER,PA18,0,PERS,VMC,8,0,0,13
61.533332,-150.102218,CESSNA,A185,0,PERS,VMC,8,0,1,20
70.131942,-143.623886,CESSNA,U206,0,Unknown,VMC,8,1,1,16
60.58889,-152.161941,PIPER,PA18,0,PERS,VMC,8,0,0,13
67.050003,-158.910003,CESSNA,180,0,Unknown,VMC,8,0,0,11
63.699722,-147.126388,PIPER,PA18,0,PERS,VMC,8,0,0,13
67.239204,-152.270538,CESSNA,185,0,PERS,VMC,8,0,0,6
61.760555,-147.080551,MAULE,OTHER,0,PERS,VMC,8,0,0,15
59.745834,-154.91749,CESSNA,207,0,Unknown,VMC,8,0,1,11
62.790279,-151.22528,DE HAVILLAND,DHC-2,0,Unknown,VMC,8,1,0,16
61.045276,-151.979721,OTHER,OTHER,1,PERS,VMC,8,1,1,14
65.607223,-146.778884,OTHER,OTHER,0,PUBF,VMC,8,0,0,11
64.566665,-163.5686,CESSNA,A185F,0,PERS,VMC,7,0,0,22
66.860557,-151.645278,ROBINSON,R44,0,PUBU,VMC,7,0,0,8
66.935554,-156.77305,EUROCOPTER,OTHER,0,Unknown,VMC,7,1,0,9
61.630001,-149.682495,CESSNA,172,0,PERS,VMC,7,0,1,16
61.732223,-150.048049,DE HAVILLAND,DHC-2,0,Unknown,VMC,7,1,1,18
64.988891,-150.646942,OTHER,OTHER,0,BUS,VMC,7,1,1,8
61.595001,-149.088607,PIPER,OTHER,0,PERS,VMC,7,0,1,15
55.257499,-132.603607,DE HAVILLAND,OTHER,0,Unknown,IMC,7,1,0,7
61.566944,-148.550277,AERONCA,OTHER,0,PERS,VMC,7,0,0,8
61.420555,-149.500549,CESSNA,182,0,PERS,VMC,6,0,1,17
61.186668,-149.96611,PIPER,PA18,0,PERS,VMC,6,1,1,12
61.500278,-150.567779,PIPER,PA18,0,PERS,VMC,6,0,0,6
63.566387,-148.815826,PIPER,PA 18,0,PERS,VMC,6,0,0,7
61.538055,-148.938049,TAYLORCRAFT,F19,0,PERS,VMC,6,0,0,23
63.858612,-146.493057,PIPER,PA 18-150,0,PERS,Unknown,6,1,0,9
59.920276,-158.184997,DEHAVILLAND,DHC-2,0,PERS,VMC,6,1,0,16
64.192779,-147.946105,CESSNA,180,0,PERS,VMC,6,0,1,16
61.17889,-149.964447,CESSNA,170,0,PERS,VMC,6,0,1,9
59.508888,-139.664169,PIPER,PA22,0,PERS,IMC,6,0,1,13
60.674999,-144.741943,ROBINSON,OTHER,0,Unknown,VMC,6,0,0,9
64.477218,-146.774169,PIPER,PA18,0,PERS,VMC,6,0,0,21
67.020553,-158.795272,CESSNA,180K,0,Unknown,VMC,6,1,0,14
61.535556,-149.813888,CESSNA,185,0,PERS,VMC,6,0,1,10
61.616943,-149.32167,PIPER,PA 18,0,PERS,VMC,6,0,1,16
61.270832,-150.552215,CESSNA,175,0,PERS,VMC,6,1,0,11
57.171665,-135.276672,PIPER,PA18,0,PERS,VMC,6,1,0,19
64.650001,-147.61,BELLANCA,7ECA,0,PERS,VMC,6,0,0,4
63.466667,-148.366668,PIPER,PA18,0,PERS,VMC,6,0,0,11
62.43,-150.240005,PIPER,OTHER,0,INST,VMC,6,0,0,11
61.493331,-149.703048,PIPER,PA 18-150,0,PERS,VMC,6,1,1,9
65.0,-159.416671,PIPER,PA 12,0,PERS,VMC,6,0,0,22
55.216945,-132.233612,DEHAVILLAND,BEAVER DHC 2,0,Unknown,VMC,6,1,0,10
56.964443,-133.915832,CESSNA,180,0,PERS,VMC,5,0,1,8
60.490001,-151.235,PIPER,PA18,0,PERS,VMC,5,0,1,12
61.190277,-149.969451,OTHER,OTHER,1,PERS,VMC,5,1,1,15
59.083332,-138.200271,AEROSPATIALE,OTHER,0,Unknown,VMC,5,0,0,14
60.763889,-148.715835,PIPER,PA-28-180,0,PERS,Unknown,5,1,0,8
61.394721,-149.842224,PIPER,PA 18-150,0,PERS,VMC,5,0,1,14
64.813888,-147.921951,ROBINSON HELICOPTER COMPANY,R44,0,PERS,VMC,4,0,1,15
60.539722,-150.86972,CESSNA,A185,0,PERS,VMC,4,0,1,7
70.489723,-157.504714,CESSNA,208B,0,Unknown,Unknown,4,1,1,7
61.568889,-149.851104,CESSNA,170,0,INST,VMC,4,0,0,18
59.442222,-151.703887,CUB CRAFTERS INC,OTHER,0,INST,VMC,4,0,1,11
58.679721,-156.656112,BEECH,OTHER,0,Unknown,IMC,3,0,1,12
61.215831,-149.841949,CHAMPION,7GC,0,PERS,VMC,3,0,1,16
60.938331,-164.640274,CESSNA,207,0,POSI,VMC,2,0,1,13
62.169445,-149.689727,ROBINSON HELICOPTER,R44,0,PERS,VMC,2,0,0,14
61.580001,-150.410003,CESSNA,180,0,PERS,VMC,2,0,0,12
64.36444,-150.537216,CESSNA,180,0,Unknown,VMC,2,0,0,14
58.373332,-134.051116,CESSNA,172,0,PERS,VMC,2,0,0,11
58.355556,-134.58,CESSNA,210,0,PERS,VMC,1,0,1,14
61.731388,-150.672225,PIPER,PA22,0,PERS,VMC,12,0,1,13
61.751945,-150.053054,MAULE,OTHER,0,PERS,VMC,12,0,1,11
59.875556,-163.16806,PIPER,OTHER,0,Unknown,VMC,12,0,1,13
62.293334,-153.361938,PIPER,OTHER,0,PUBU,VMC,11,0,1,12
61.843055,-151.11,CESSNA,182,0,PERS,VMC,10,0,0,9
61.167778,-150.001937,OTHER,OTHER,0,Unknown,VMC,10,0,1,4
61.639999,-161.445556,CESSNA,210,0,PERS,VMC,10,1,0,13
58.830001,-159.531951,MAULE,OTHER,0,PERS,VMC,10,0,0,13
62.069999,-160.563613,PIPER,PA18,0,PERS,VMC,9,0,0,9
55.920093,-159.490646,PIPER,PA 18,0,PERS,VMC,9,0,0,12
62.276111,-150.979995,CESSNA,A185,0,PERS,VMC,9,0,0,15
62.380554,-151.908615,PIPER,OTHER,0,PERS,VMC,9,0,0,16
67.353057,-160.493896,PIPER,PA 12,0,Unknown,VMC,9,0,0,10
64.318054,-141.419723,CESSNA,U206,0,Unknown,VMC,9,0,0,14
67.874443,-156.931671,CESSNA,180,0,PERS,VMC,9,0,0,15
61.568054,-149.552215,CESSNA,150,0,INST,VMC,8,0,1,15
62.169166,-145.410278,PIPER,PA 12,0,FERY,VMC,8,0,0,13
61.194442,-152.027496,PIPER,OTHER,0,PERS,IMC,8,1,0,21
61.581665,-159.543334,CESSNA,A185,0,BUS,VMC,8,0,1,13
60.956111,-151.638885,PIPER,PA18,0,PERS,VMC,8,0,0,11
62.696666,-148.91806,OTHER,OTHER,0,BUS,VMC,8,0,1,17
58.350276,-134.69111,CESSNA,T207,0,Unknown,VMC,8,0,0,5
62.521945,-148.587219,BEECH,OTHER,0,PERS,VMC,8,0,0,18
61.600555,-150.094726,CESSNA,180,0,PERS,VMC,8,0,0,18
64.467781,-144.914993,AIRBUS,AS350,0,Unknown,VMC,8,0,0,12
64.566108,-164.29638,ROBINSON HELICOPTER COMPANY,R44,0,Unknown,VMC,8,0,0,9
61.92361,-153.023605,CESSNA,180,0,PERS,VMC,8,0,0,18
60.371387,-154.242218,CESSNA,U206,0,Unknown,IMC,7,1,0,8
60.529167,-150.829162,PIPER,OTHER,0,PERS,VMC,7,0,1,10
60.538055,-145.660278,OTHER,OTHER,1,PERS,VMC,7,0,1,3
68.133888,-145.553894,CESSNA,A185,0,Unknown,VMC,7,0,1,12
59.199443,-158.741943,DEHAVILLAND,DHC 2,0,PERS,VMC,7,0,1,11
61.4925,-149.62249,CESSNA,A185,0,PERS,VMC,7,0,0,16
61.606388,-150.506668,AERONCA,15AC,0,PERS,VMC,7,1,0,8
63.587501,-147.988616,PIPER,PA 18,0,Unknown,VMC,7,0,0,15
61.189723,-149.94694,CESSNA,180,0,PERS,VMC,7,1,0,11
67.499443,-151.575836,CESSNA,210,0,PERS,VMC,7,0,0,13
60.456111,-150.029449,CESSNA,207,0,PERS,IMC,7,0,0,9
61.793056,-148.492492,PIPER,PA 12,0,PERS,VMC,6,0,0,13
63.479721,-162.11,OTHER,OTHER,0,AOBV,VMC,6,0,0,11
55.531944,-130.59111,DEHAVILLAND,DHC-2,0,Unknown,VMC,6,1,0,12
61.879165,-150.79472,PIPER,PA 12,0,PERS,VMC,6,0,1,13
59.866111,-153.118606,CESSNA,207,0,Unknown,VMC,6,0,0,15
61.411109,-149.515548,CESSNA,172,0,PERS,VMC,6,1,1,17
60.524723,-150.995285,AERONCA,7AC,0,PERS,IMC,6,0,0,7
62.936111,-150.684448,DEHAVILLAND,DHC 2,0,Unknown,VMC,5,0,1,11
64.647499,-145.878616,OTHER,OTHER,0,PERS,VMC,5,1,0,10
59.093887,-135.376663,PIPER,OTHER,0,PERS,VMC,5,1,1,10
58.195278,-136.348327,CESSNA,208,0,Unknown,VMC,5,0,1,7
58.584167,-134.62277,AIRBUS,AS350,0,Unknown,VMC,5,1,0,17
59.321945,-135.206115,CESSNA,208,0,Unknown,VMC,5,0,0,7
62.320556,-150.093612,OTHER,OTHER,1,PERS,VMC,5,0,1,11
62.319168,-150.094161,OTHER,OTHER,0,FERY,VMC,5,0,1,16
60.130001,-149.416946,PIPER,PA18,0,INST,VMC,5,1,1,11
59.796943,-154.12944,STINSON,108,0,PERS,VMC,5,0,0,15
56.140277,-158.804992,CESSNA,208B,0,Unknown,IMC,5,1,0,12
61.41611,-149.50666,PIPER,PA 18-150,0,PERS,VMC,4,0,1,15
62.024444,-150.073333,CESSNA,182,0,PERS,VMC,4,1,0,15
60.572776,-151.246673,CESSNA,180,0,PERS,VMC,4,0,1,17
61.647499,-149.972778,BELLANCA,8GCBC,0,PERS,VMC,4,0,0,15
60.477222,-151.171386,PIPER,PA22,0,PERS,VMC,3,0,1,14
55.344444,-131.66333,DEHAVILLAND,DHC-2,0,Unknown,VMC,3,0,1,6
61.599445,-149.086669,PIPER,PA 12,0,PERS,VMC,3,0,1,12
61.212776,-149.845001,PIPER,PA 12,0,PERS,VMC,3,0,1,18
64.448059,-165.091384,CESSNA,OTHER,0,PERS,IMC,3,1,0,22
55.091667,-131.601669,BEECH,OTHER,0,PERS,IMC,3,1,0,8
61.534721,-149.811111,PIPER,PA22,0,PERS,IMC,2,0,1,16
64.815002,-147.856384,CESSNA,A185,0,PERS,VMC,2,0,1,17
65.136108,-153.539443,PIPER,PA22,0,PERS,VMC,2,0,0,16
60.510276,-150.850555,PIPER,PA18,0,PERS,VMC,2,1,0,15
61.220001,-152.160003,CESSNA,180,0,PERS,VMC,1,0,0,15
57.494998,-157.539993,PIPER,PA-32,0,Unknown,IMC,1,1,0,15
61.767223,-149.137771,ROBINSON HELICOPTER,OTHER,0,INST,VMC,12,1,0,11
60.944442,-159.620834,PIPER,OTHER,0,PERS,VMC,12,1,0,15
61.860279,-151.405548,MAULE,OTHER,0,Unknown,VMC,12,0,0,11
64.541946,-147.757781,BELLANCA,7GCBC,0,PERS,VMC,12,1,0,10
60.297222,-154.117218,PIPER,OTHER,0,PERS,VMC,12,1,1,9
53.784999,-166.709716,ROBINSON HELICOPTER,OTHER,0,AOBV,VMC,12,1,0,12
61.191944,-148.68695,OTHER,OTHER,1,PERS,VMC,11,0,0,13
61.414722,-161.958053,PIPER,PA-18,0,AOBV,VMC,11,0,0,14
62.952777,-155.60556,PIPER,OTHER,0,Unknown,VMC,11,1,1,16
60.02,-151.589172,CESSNA,A185,0,PERS,VMC,11,0,1,12
60.772777,-161.886672,PIPER,OTHER,0,PUBS,VMC,11,1,0,16
61.255279,-150.399993,PIPER,PA18,0,PERS,VMC,11,0,0,16
61.482223,-148.773895,CESSNA,172,0,PERS,VMC,10,1,0,13
61.094722,-153.446945,OTHER,OTHER,0,PERS,Unknown,10,1,0,17
61.215831,-149.852493,CESSNA,A185,0,POSI,VMC,10,0,1,9
61.790832,-148.353881,CESSNA,152,0,INST,VMC,10,0,1,9
61.401111,-148.600555,PIPER,PA18,0,PERS,VMC,10,1,0,15
61.595001,-149.088607,OTHER,OTHER,0,PERS,VMC,10,0,1,10
59.165554,-160.653335,CESSNA,208B,0,Unknown,VMC,10,1,1,10
64.815002,-147.856384,BELLANCA,7GCBC,0,PERS,VMC,10,1,1,12
61.186668,-149.96556,HELIO,H-250,0,PERS,VMC,9,0,1,13
67.144721,-162.275283,PIPER,PA 18,0,BUS,IMC,9,0,0,15
63.788887,-146.798614,HELIO,H-295,0,Unknown,VMC,9,0,0,15
61.754165,-150.051391,PIPER,PA18,0,PERS,VMC,9,1,1,15
63.482776,-146.284729,CESSNA,185,0,PERS,VMC,9,1,0,16
60.740276,-152.211669,BELLANCA,7GCBC,0,PERS,VMC,9,0,0,15
63.380001,-156.36,PIPER,PA 18,0,PERS,VMC,9,0,0,12
61.613887,-149.327774,OTHER,OTHER,1,PERS,VMC,9,1,0,10
65.470001,-147.338333,HELIO,OTHER,0,Unknown,VMC,9,0,0,7
61.125278,-149.748886,OTHER,OTHER,1,PERS,VMC,9,1,0,15
57.660556,-153.318893,DEHAVILLAND,DHC-2,0,Unknown,VMC,9,1,0,10
62.203056,-145.395553,PIPER,PA18,0,PERS,VMC,9,0,0,16
61.619754,-148.980041,CHAMPION,7GC,0,PERS,VMC,9,0,0,15
62.889999,-149.171951,MAULE,OTHER,0,PERS,VMC,9,0,0,13
70.48944,-155.064163,CESSNA,182,0,PERS,VMC,9,0,0,10
59.712223,-140.348052,CESSNA,180,0,PERS,VMC,9,0,0,16
61.213054,-149.839996,CESSNA,172,0,INST,VMC,9,0,1,12
61.798053,-161.498886,CESSNA,208,0,,VMC,8,1,0,9
60.774166,-151.898605,PIPER,PA18,0,PERS,VMC,8,0,0,10
64.511108,-146.68222,PIPER,PA 18-150,0,PERS,IMC,8,1,0,9
65.26667,-145.233337,PIPER,PA18,0,Unknown,VMC,8,0,0,15
60.530834,-150.258605,PIPER,J5A,0,PERS,VMC,8,0,0,17
59.211387,-151.554992,CESSNA,T207,0,Unknown,VMC,8,0,1,8
61.250831,-149.809448,CESSNA,172,0,INST,VMC,8,0,1,11
61.283611,-148.446105,PIPER,PA 18-150,0,PERS,VMC,8,0,0,12
61.2625,-149.654724,CESSNA,182,0,PERS,VMC,8,0,1,11
61.705276,-157.150283,CESSNA,U206,0,BUS,VMC,8,0,1,10
59.800834,-151.846115,PIPER,PA18,0,PERS,VMC,8,0,0,11
61.420555,-149.494995,CHAMPION,7ECA,0,PERS,VMC,8,1,1,12
61.500556,-149.6725,OTHER,OTHER,1,PERS,VMC,8,0,1,17
62.100776,-145.529739,DE HAVILLAND,BEAVER DHC-2,0,OWRK,VMC,8,1,1,15
61.724998,-148.069168,OTHER,OTHER,1,PERS,VMC,8,0,0,20
61.569721,-149.546112,CESSNA,OTHER,0,INST,VMC,8,1,1,12
59.585277,-151.329437,ROBINSON HELICOPTER COMPANY,R44 II,0,BUS,VMC,8,0,1,10
64.759445,-147.392227,OTHER,OTHER,0,PERS,VMC,8,0,1,20
61.661666,-157.145278,CESSNA,U206G,0,BUS,VMC,7,0,1,8
60.338333,-146.258056,CESSNA,U206,0,PERS,VMC,7,0,0,8
61.162223,-146.548339,OTHER,OTHER,1,PERS,VMC,7,0,0,13
59.945835,-156.359451,CESSNA,A185,0,BUS,VMC,7,0,0,9
61.428611,-142.925003,OTHER,OTHER,0,PERS,VMC,7,0,1,9
59.243888,-135.523605,STINSON,108,0,PERS,VMC,7,0,1,11
64.51361,-165.385559,CESSNA,180,0,PERS,VMC,7,0,1,19
59.594444,-151.246948,CESSNA,206,0,PERS,VMC,7,0,1,16
58.67889,-156.649444,CESSNA,A185F,0,AOBV,VMC,6,0,1,13
61.438056,-148.66806,PIPER,PA18,0,PERS,VMC,6,0,0,9
61.610553,-150.084442,OTHER,108,0,PERS,VMC,6,1,0,17
59.76361,-151.324996,DE HAVILLAND,OTHER,0,INST,VMC,6,0,0,14
61.348609,-148.528884,CESSNA,170,0,PERS,VMC,6,0,0,13
59.23611,-161.716949,CESSNA,207,0,POSI,IMC,6,1,1,11
64.964164,-148.411666,OTHER,OTHER,0,OWRK,VMC,6,0,0,14
62.080833,-150.490829,PIPER,PA 18,0,PERS,VMC,5,1,0,9
61.179721,-148.693054,PIPER,PA 18,0,PERS,VMC,5,0,0,10
61.187221,-149.965835,CESSNA,A185,0,PERS,VMC,5,0,1,15
60.660297,-150.900268,CESSNA,U206G,0,Unknown,VMC,5,0,0,8
60.126667,-149.419998,PIPER,PA18,0,INST,VMC,5,0,1,18
61.104442,-151.37416,PIPER,OTHER,0,PERS,VMC,5,0,0,18
62.572776,-149.538894,CESSNA,180,0,PERS,VMC,5,0,1,12
59.450279,-135.205551,AIRBUS,AS350,0,OWRK,IMC,5,1,0,18
58.479999,-134.208892,AIRBUS,AS350,0,OWRK,VMC,5,1,0,13
62.100399,-145.530288,PIPER,PA 18-150,0,PERS,VMC,5,1,1,10
58.735,-157.021942,CESSNA,180,0,PERS,VMC,5,0,1,11
60.187221,-154.351669,CESSNA,U206,0,PERS,VMC,4,0,1,13
62.715278,-151.320831,PIPER,OTHER,0,PERS,VMC,4,1,0,16
61.559722,-149.705001,OTHER,OTHER,1,PERS,VMC,4,0,1,13
61.38861,-149.56166,CESSNA,172,0,OWRK,VMC,4,1,0,8
61.495834,-149.142501,PIPER,PA 18,0,PERS,VMC,4,0,0,18
61.594722,-149.088058,OTHER,OTHER,1,PERS,VMC,4,1,1,10
57.277778,-134.242782,CESSNA,206,0,Unknown,IMC,4,1,0,8
61.256668,-148.582504,PIPER,OTHER,0,PERS,VMC,4,0,0,14
61.571666,-149.539993,MAULE,OTHER,0,INST,VMC,3,0,1,11
61.206665,-157.167221,CESSNA,180,0,PERS,VMC,2,0,1,14
61.213611,-149.844726,MAULE,OTHER,0,PERS,VMC,2,0,1,12
59.753055,-154.91278,LOCKHEED,OTHER,0,Unknown,VMC,2,0,0,7
61.523612,-166.146118,CESSNA,OTHER,0,Unknown,VMC,1,1,1,10
61.174167,-149.998062,ROBINSON HELICOPTER COMPANY,R44 II,0,INST,VMC,1,0,1,11
68.07833,-151.896392,CESSNA,208B,0,Unknown,VMC,1,1,1,12
61.219165,-149.902496,CESSNA,172,0,PERS,VMC,12,1,1,6
60.939998,-149.149993,PIPER,OTHER,0,PERS,VMC,12,0,1,14
61.134166,-146.24472,ROBINSON HELICOPTER COMPANY,R44 II,0,AOBV,VMC,12,0,1,9
64.400001,-151.410003,CESSNA,172,0,PERS,VMC,11,0,0,11
58.901668,-135.152496,CESSNA,180,0,PERS,VMC,11,1,1,13
69.785835,-148.642501,AIRBUS,AS350,0,OWRK,IMC,10,0,0,16
61.98389,-151.413894,CESSNA,OTHER,0,PERS,VMC,10,0,1,11
56.583889,-153.524993,PIPER,PA 18-150,0,PERS,VMC,10,0,0,14
61.588611,-149.814437,CESSNA,150F,0,PERS,VMC,10,1,1,12
62.24139,-146.012222,PIPER,OTHER,0,PERS,VMC,10,0,0,17
55.782501,-131.668334,ROBINSON HELICOPTER COMPANY,R44 II,0,Unknown,VMC,10,0,0,6
62.101387,-150.07611,PIPER,PA 18-150,0,PERS,VMC,10,0,0,17
68.090202,-145.600128,CESSNA,170B,0,PERS,VMC,9,1,0,12
62.329723,-150.086669,CHAMPION,7ECA,0,PERS,VMC,9,1,1,19
61.413333,-148.571395,STINSON,108,0,PERS,VMC,9,1,0,11
53.166667,-168.383331,ROBINSON HELICOPTER,R44,0,OWRK,VMC,9,0,0,16
61.490833,-162.410278,HELIO,OTHER,0,Unknown,VMC,9,0,0,14
59.777778,-154.91777,DEHAVILLAND,OTHER,0,OWRK,VMC,9,1,0,5
63.83361,-154.768051,DEHAVILLAND,OTHER,0,POSI,VMC,9,0,0,12
63.783332,-146.066665,HELIO,OTHER,0,Unknown,VMC,9,0,0,7
64.029441,-146.830276,CESSNA,180H,0,PERS,VMC,9,0,0,15
64.01583,-145.726943,CESSNA,OTHER,0,PERS,VMC,9,0,0,9
68.0,-144.520004,DEHAVILLAND,OTHER,0,BUS,VMC,9,0,0,12
64.821662,-147.521667,PIPER,OTHER,0,PERS,VMC,9,1,1,14
62.433612,-151.414993,CESSNA,180B,0,POSI,VMC,8,0,1,9
60.305557,-151.379165,CESSNA,180,0,PERS,VMC,8,1,1,19
60.042778,-152.592224,CESSNA,180,0,Unknown,VMC,8,0,1,9
62.299999,-151.689727,PIPER,PA 18-150,0,PERS,VMC,8,1,0,18
61.429164,-149.560272,PIPER,PA 18-150,0,PERS,VMC,8,1,1,22
54.473331,-164.830001,OTHER,OTHER,0,PUBF,VMC,7,0,1,12
61.930507,-151.730911,CHAMPION,7GCBC,0,PERS,VMC,7,0,0,15
61.615001,-149.618896,CESSNA,182,0,PERS,VMC,7,0,0,18
62.45021,-149.789566,PIPER,PA 18-150,0,POSI,VMC,7,0,0,19
59.049999,-158.58139,PIPER,PA 18-150,0,PERS,VMC,7,0,1,20
55.919677,-159.489822,PIPER,OTHER,0,PERS,VMC,7,0,0,14
60.384998,-166.26889,CESSNA,150G,0,PERS,VMC,7,0,0,20
62.32722,-150.26889,CESSNA,U206G,0,PERS,VMC,7,1,0,18
