feature,coefficient
city_Kwigillingok,0.00017422934333825692
city_L. SUSITNA RIV,-0.0001984034482487162
city_LAKE BEVERLEY,0.0005092258664191239
city_LAKE CLARK,0.0004987082714122481
city_LAKE CLARK PASS,0.0005049643992502299
city_LAKE CREEK,0.0
city_LAKE GEORGE,-0.00034598349721231343
city_LAKE LOUISE,-0.00027863028982386535
city_LAKE MINCHUMINA,0.0005031654076001927
city_LAKE NIKABUNO,0.0
city_LAKECREEK RIVER,0.0005096538587353674
city_LARSEN BAY,5.155319170435195e-05
city_LATOUCHE ISLAND,-0.00019614179010909793
city_LEVELOCK,0.00030007968276209407
city_LEWIS RIVER,-0.0002831240736729179
city_LIME VILLAGE,8.556167710070137e-05
city_LISCOME BAY,0.0005011679476250526
city_LITTLE DELTA,-0.00020155363812204187
city_LITTLE DELTA RV,0.0002128213284867331
city_LITTLE HEART LK,0.0
city_LIVENGOOD,-0.0002015603054137125
city_LONG ISLAND,-0.00020378020222618068
city_LORRAINE LAKE,-0.00020024857210721456
city_Lake Louise,-0.000283660762464547
city_Lake Minchumina,-0.0001943722807062071
city_Larson Bay,-0.00028607803365534126
city_Levelock,-0.00019949195621960162
city_Lime Village,-4.67251072048795e-05
city_MACKEY LAKE,0.0005043837366589984
city_MADISON CREEK,0.0004892446388877573
city_MALINA BAY,0.0004990806081057108
city_MANLEY,-0.00019946668018701463
city_MANLEY HOT SPGS,-0.0001968114773944633
city_MANLEY HOT SPRG,-0.00019757346742861693
city_MANLEY HOT SPRI,-0.0002868098056068954
city_MANLEY HOT SPRN,-0.0002010619695878519
city_MANOKOTAK,0.00017712943562659493
city_MARSHALL,0.0007076683692355184
city_MATANUSKA GLACI,-0.00020160568181582577
city_MAY CREEK,0.0005089926657305042
city_MC CARTHY,-0.00020404263184705827
city_MCCARTHY,0.0006080743776303862
city_MCCLAREN RIVER,-0.00020000750467702308
city_MCGRATH,2.62547046136657e-05
city_MCKINLEY,-0.00020345491112618662
city_MCKINLEY NAT'L.,0.0005004596268568323
city_MCKINLEY PARK,-0.00019918529368500952
city_MCKNLEY PARK,-0.0002042313501769522
city_MCNEIL COVE,0.000503319783659814
city_MCNEIL RIVER,-0.0002001599277573491
city_MEDFRA,-0.00019364478016334777
city_MEKORYUK,7.893132681423737e-05
city_MELOZI HOT SPGS,0.0
city_MELOZITNA RIVER,-0.00019692593317603328
city_MELOZZI HOT SPS,-0.00019892036523934924
city_MEMORY LAKE,-0.0001998375530782742
city_MERRILL PASS,0.0003702691929471175
city_MESHIK LAKE,-0.00019824545985027596
city_METLAKATLA,0.00020594904554400493
city_MEYERS CHUCK,0.0005088064308085544
city_MI.70 GLENN HWY,0.0
city_MIDDLE RIVER,-0.00019808515768275176
city_MINCHUMINA,-0.0002794723897947298
city_MINTO,-0.00013258572694543539
city_MISSING,0.0004960863488909776
city_MISSING ACFT,0.0005045345140082601
city_MNT. VILLAGE,-0.0002007001201801179
city_MOLLY CREEK,-0.00019955291963029656
city_MONTAGUE ISLAND,-0.0002917553121661173
city_MOOSE CREEK,0.0005086124855838662
city_MOOSE PASS,-0.00019691351266099715
city_MOSES POINT,0.0
city_MOSQUITO FLATS,-0.00020516446689636437
city_MOSQUITO RIVER,-0.00020007972383751516
city_MOUNT ILIAMNA,-0.0002043046914491732
city_MOUNTAIN VILLAG,-0.0002874772165973404
city_MT MCKINLEY VIL,-0.00020553253415735916
city_MT PLUMMER,-0.00020322327798788875
city_MT SPUR,-0.00020205125260137156
city_MT VILLAGE,0.000501151510893905
city_MT. DEBORAH,-0.00019818930983956713
city_MT. RANGE,-0.00019731573660576338
city_MT. TORBET,0.0004977258180155601
city_MT. WATANA,-0.00020234251428128192
city_MTN. VILLAGE,0.0005063826086268276
city_MULCHATNA RIVER,-0.00028659089367547697
city_MURPHY DOME,-0.00020200541701525463
city_MYSTIC PASS,-0.00020060781328692923
city_Manley Hot Spgs,-0.00019917569787904544
city_Manley Hot Spng,0.0005058761628549344
city_Manley Hot Sprg,-0.0001980140541707929
city_Manley Hot Springs,5.1883422190406155e-05
city_Manokatak,-0.00019888833855262608
city_Manokotak,-0.0002841271396298901
city_Marshall,0.0005096374892436861
city_Matanuska Glacier,-0.00020687101072289183
city_Mc Grath,-0.0002022319089160999
city_McCarthy,-0.0003117330052584366
city_McCarty,0.0005014172866253739
city_McGrath,-0.0002646295983646615
city_McKinley Park,0.0004969985938095658
city_Meadow Lakes,-0.0001959903560056665
city_Mekoryuk,5.664764881752761e-05
city_Mentasta,-0.0002017434714676366
city_Mentasta Lake,-0.00020198517571197263
city_Merrill Field Airport,-0.00019634242161945477
city_Metlakatla,0.0005006794316313053
city_Minto,0.00021831516473794107
city_Minto Flats,-0.0001985577185857327
